"","exp_name","cell_name","AITC.100uM","Menthol.400uM","Capsaicin.300nM","K.40mM"
"X.59511","RD.190308.57.f.m1.w1.Rdata","X.595",0,0,0,0
"X.59611","RD.190308.57.f.m1.w1.Rdata","X.596",0,0,0,0
"X.59711","RD.190308.57.f.m1.w1.Rdata","X.597",1,0,0,1
"X.59811","RD.190308.57.f.m1.w1.Rdata","X.598",1,0,0,1
"X.59911","RD.190308.57.f.m1.w1.Rdata","X.599",0,0,0,0
"X.60011","RD.190308.57.f.m1.w1.Rdata","X.600",1,1,0,1
"X.60115","RD.190308.57.f.m1.w1.Rdata","X.601",0,0,0,0
"X.60213","RD.190308.57.f.m1.w1.Rdata","X.602",0,0,0,0
"X.60311","RD.190308.57.f.m1.w1.Rdata","X.603",0,0,0,0
"X.60411","RD.190308.57.f.m1.w1.Rdata","X.604",0,0,0,1
"X.60511","RD.190308.57.f.m1.w1.Rdata","X.605",0,0,0,0
"X.60611","RD.190308.57.f.m1.w1.Rdata","X.606",1,1,0,1
"X.60711","RD.190308.57.f.m1.w1.Rdata","X.607",0,0,0,1
"X.60811","RD.190308.57.f.m1.w1.Rdata","X.608",0,0,0,1
"X.60911","RD.190308.57.f.m1.w1.Rdata","X.609",1,1,0,1
"X.61015","RD.190308.57.f.m1.w1.Rdata","X.610",0,0,0,0
"X.61115","RD.190308.57.f.m1.w1.Rdata","X.611",0,1,1,1
"X.61214","RD.190308.57.f.m1.w1.Rdata","X.612",0,0,0,1
"X.61312","RD.190308.57.f.m1.w1.Rdata","X.613",1,1,0,1
"X.61412","RD.190308.57.f.m1.w1.Rdata","X.614",0,0,0,0
"X.61511","RD.190308.57.f.m1.w1.Rdata","X.615",1,0,0,1
"X.61611","RD.190308.57.f.m1.w1.Rdata","X.616",1,1,0,1
"X.61711","RD.190308.57.f.m1.w1.Rdata","X.617",1,1,0,1
"X.61811","RD.190308.57.f.m1.w1.Rdata","X.618",1,0,0,1
"X.61911","RD.190308.57.f.m1.w1.Rdata","X.619",0,0,0,0
"X.62011","RD.190308.57.f.m1.w1.Rdata","X.620",0,0,0,0
"X.62115","RD.190308.57.f.m1.w1.Rdata","X.621",0,0,0,0
"X.62213","RD.190308.57.f.m1.w1.Rdata","X.622",0,0,0,0
"X.62311","RD.190308.57.f.m1.w1.Rdata","X.623",0,1,0,0
"X.62411","RD.190308.57.f.m1.w1.Rdata","X.624",1,0,0,1
"X.62511","RD.190308.57.f.m1.w1.Rdata","X.625",1,0,1,1
"X.62611","RD.190308.57.f.m1.w1.Rdata","X.626",0,0,0,1
"X.62711","RD.190308.57.f.m1.w1.Rdata","X.627",0,1,0,0
"X.62811","RD.190308.57.f.m1.w1.Rdata","X.628",0,0,1,0
"X.62911","RD.190308.57.f.m1.w1.Rdata","X.629",0,0,0,0
"X.63011","RD.190308.57.f.m1.w1.Rdata","X.630",0,0,0,0
"X.63115","RD.190308.57.f.m1.w1.Rdata","X.631",1,1,0,1
"X.63213","RD.190308.57.f.m1.w1.Rdata","X.632",0,0,0,0
"X.63311","RD.190308.57.f.m1.w1.Rdata","X.633",0,1,0,1
"X.63411","RD.190308.57.f.m1.w1.Rdata","X.634",0,1,1,1
"X.63511","RD.190308.57.f.m1.w1.Rdata","X.635",0,1,0,1
"X.63611","RD.190308.57.f.m1.w1.Rdata","X.636",1,1,0,1
"X.63711","RD.190308.57.f.m1.w1.Rdata","X.637",0,0,0,0
"X.63811","RD.190308.57.f.m1.w1.Rdata","X.638",0,0,0,0
"X.63910","RD.190308.57.f.m1.w1.Rdata","X.639",0,0,0,0
"X.64010","RD.190308.57.f.m1.w1.Rdata","X.640",1,1,0,1
"X.64114","RD.190308.57.f.m1.w1.Rdata","X.641",0,0,0,0
"X.64212","RD.190308.57.f.m1.w1.Rdata","X.642",0,0,0,0
"X.64311","RD.190308.57.f.m1.w1.Rdata","X.643",0,1,0,1
"X.64410","RD.190308.57.f.m1.w1.Rdata","X.644",0,0,0,0
"X.64510","RD.190308.57.f.m1.w1.Rdata","X.645",0,0,1,1
"X.64610","RD.190308.57.f.m1.w1.Rdata","X.646",0,0,0,1
"X.64710","RD.190308.57.f.m1.w1.Rdata","X.647",1,0,0,0
"X.64810","RD.190308.57.f.m1.w1.Rdata","X.648",0,0,0,0
"X.6499","RD.190308.57.f.m1.w1.Rdata","X.649",0,0,0,1
"X.6509","RD.190308.57.f.m1.w1.Rdata","X.650",0,0,0,0
"X.65114","RD.190308.57.f.m1.w1.Rdata","X.651",0,0,0,1
"X.65211","RD.190308.57.f.m1.w1.Rdata","X.652",1,1,0,1
"X.65310","RD.190308.57.f.m1.w1.Rdata","X.653",1,0,0,1
"X.6549","RD.190308.57.f.m1.w1.Rdata","X.654",0,0,0,0
"X.6559","RD.190308.57.f.m1.w1.Rdata","X.655",0,0,0,0
"X.6569","RD.190308.57.f.m1.w1.Rdata","X.656",0,1,0,0
"X.6579","RD.190308.57.f.m1.w1.Rdata","X.657",0,1,0,1
"X.6589","RD.190308.57.f.m1.w1.Rdata","X.658",1,1,0,1
"X.6599","RD.190308.57.f.m1.w1.Rdata","X.659",0,1,0,1
"X.6609","RD.190308.57.f.m1.w1.Rdata","X.660",1,0,0,0
"X.66114","RD.190308.57.f.m1.w1.Rdata","X.661",0,0,0,0
"X.66211","RD.190308.57.f.m1.w1.Rdata","X.662",0,0,0,0
"X.66310","RD.190308.57.f.m1.w1.Rdata","X.663",0,0,0,0
"X.6649","RD.190308.57.f.m1.w1.Rdata","X.664",0,0,0,0
"X.6659","RD.190308.57.f.m1.w1.Rdata","X.665",1,1,1,1
"X.6669","RD.190308.57.f.m1.w1.Rdata","X.666",0,0,0,1
"X.6679","RD.190308.57.f.m1.w1.Rdata","X.667",0,0,0,0
"X.6689","RD.190308.57.f.m1.w1.Rdata","X.668",0,0,0,1
"X.6699","RD.190308.57.f.m1.w1.Rdata","X.669",0,0,1,1
"X.6709","RD.190308.57.f.m1.w1.Rdata","X.670",1,0,1,1
"X.67114","RD.190308.57.f.m1.w1.Rdata","X.671",0,0,0,0
"X.67211","RD.190308.57.f.m1.w1.Rdata","X.672",1,1,1,1
"X.67310","RD.190308.57.f.m1.w1.Rdata","X.673",0,0,0,0
"X.6749","RD.190308.57.f.m1.w1.Rdata","X.674",0,0,0,0
"X.6759","RD.190308.57.f.m1.w1.Rdata","X.675",0,1,0,0
"X.6769","RD.190308.57.f.m1.w1.Rdata","X.676",0,0,0,1
"X.6779","RD.190308.57.f.m1.w1.Rdata","X.677",0,0,0,1
"X.6789","RD.190308.57.f.m1.w1.Rdata","X.678",1,0,0,1
"X.6799","RD.190308.57.f.m1.w1.Rdata","X.679",0,0,1,1
"X.6809","RD.190308.57.f.m1.w1.Rdata","X.680",0,0,0,0
"X.68114","RD.190308.57.f.m1.w1.Rdata","X.681",0,0,1,1
"X.68211","RD.190308.57.f.m1.w1.Rdata","X.682",0,1,0,1
"X.68310","RD.190308.57.f.m1.w1.Rdata","X.683",0,0,0,0
"X.6849","RD.190308.57.f.m1.w1.Rdata","X.684",0,1,0,0
"X.6859","RD.190308.57.f.m1.w1.Rdata","X.685",0,0,0,0
"X.6869","RD.190308.57.f.m1.w1.Rdata","X.686",0,1,1,1
"X.6879","RD.190308.57.f.m1.w1.Rdata","X.687",0,0,0,0
"X.6889","RD.190308.57.f.m1.w1.Rdata","X.688",0,0,0,0
"X.6899","RD.190308.57.f.m1.w1.Rdata","X.689",1,1,0,1
"X.6909","RD.190308.57.f.m1.w1.Rdata","X.690",0,0,1,1
"X.69114","RD.190308.57.f.m1.w1.Rdata","X.691",1,0,1,1
"X.69211","RD.190308.57.f.m1.w1.Rdata","X.692",0,0,0,0
"X.69310","RD.190308.57.f.m1.w1.Rdata","X.693",1,0,0,1
"X.6949","RD.190308.57.f.m1.w1.Rdata","X.694",0,0,0,1
"X.6959","RD.190308.57.f.m1.w1.Rdata","X.695",1,0,0,1
"X.6969","RD.190308.57.f.m1.w1.Rdata","X.696",0,0,0,0
"X.6979","RD.190308.57.f.m1.w1.Rdata","X.697",0,0,0,0
"X.6989","RD.190308.57.f.m1.w1.Rdata","X.698",0,0,1,1
"X.6999","RD.190308.57.f.m1.w1.Rdata","X.699",0,0,1,1
"X.7009","RD.190308.57.f.m1.w1.Rdata","X.700",0,0,0,0
"X.70114","RD.190308.57.f.m1.w1.Rdata","X.701",0,0,0,0
"X.70211","RD.190308.57.f.m1.w1.Rdata","X.702",1,1,0,1
"X.70310","RD.190308.57.f.m1.w1.Rdata","X.703",0,0,0,0
"X.7049","RD.190308.57.f.m1.w1.Rdata","X.704",0,0,0,1
"X.7059","RD.190308.57.f.m1.w1.Rdata","X.705",0,0,0,1
"X.7069","RD.190308.57.f.m1.w1.Rdata","X.706",0,0,0,0
"X.7079","RD.190308.57.f.m1.w1.Rdata","X.707",1,1,1,1
"X.7089","RD.190308.57.f.m1.w1.Rdata","X.708",0,0,0,0
"X.7099","RD.190308.57.f.m1.w1.Rdata","X.709",1,0,1,1
"X.71014","RD.190308.57.f.m1.w1.Rdata","X.710",0,0,0,0
"X.71114","RD.190308.57.f.m1.w1.Rdata","X.711",0,0,0,0
"X.71212","RD.190308.57.f.m1.w1.Rdata","X.712",0,0,0,0
"X.71311","RD.190308.57.f.m1.w1.Rdata","X.713",0,0,0,0
"X.71410","RD.190308.57.f.m1.w1.Rdata","X.714",0,0,0,1
"X.7159","RD.190308.57.f.m1.w1.Rdata","X.715",1,0,0,0
"X.7169","RD.190308.57.f.m1.w1.Rdata","X.716",0,0,1,1
"X.7179","RD.190308.57.f.m1.w1.Rdata","X.717",1,0,1,1
"X.7189","RD.190308.57.f.m1.w1.Rdata","X.718",1,0,1,1
"X.7199","RD.190308.57.f.m1.w1.Rdata","X.719",0,0,0,0
"X.7209","RD.190308.57.f.m1.w1.Rdata","X.720",0,0,0,0
"X.72114","RD.190308.57.f.m1.w1.Rdata","X.721",1,0,1,1
"X.72211","RD.190308.57.f.m1.w1.Rdata","X.722",1,0,0,0
"X.72310","RD.190308.57.f.m1.w1.Rdata","X.723",0,0,1,1
"X.7249","RD.190308.57.f.m1.w1.Rdata","X.724",0,0,1,1
"X.7259","RD.190308.57.f.m1.w1.Rdata","X.725",0,1,0,0
"X.7269","RD.190308.57.f.m1.w1.Rdata","X.726",0,0,0,0
"X.7279","RD.190308.57.f.m1.w1.Rdata","X.727",1,1,0,1
"X.7289","RD.190308.57.f.m1.w1.Rdata","X.728",0,0,1,1
"X.7299","RD.190308.57.f.m1.w1.Rdata","X.729",0,0,1,1
"X.7309","RD.190308.57.f.m1.w1.Rdata","X.730",1,1,0,1
"X.73114","RD.190308.57.f.m1.w1.Rdata","X.731",1,0,0,0
"X.73211","RD.190308.57.f.m1.w1.Rdata","X.732",0,0,1,0
"X.73310","RD.190308.57.f.m1.w1.Rdata","X.733",0,0,0,0
"X.7349","RD.190308.57.f.m1.w1.Rdata","X.734",0,0,0,1
"X.7359","RD.190308.57.f.m1.w1.Rdata","X.735",0,0,0,0
"X.7369","RD.190308.57.f.m1.w1.Rdata","X.736",1,0,1,1
"X.7379","RD.190308.57.f.m1.w1.Rdata","X.737",0,0,0,0
"X.7389","RD.190308.57.f.m1.w1.Rdata","X.738",1,0,0,0
"X.7399","RD.190308.57.f.m1.w1.Rdata","X.739",0,0,0,0
"X.7409","RD.190308.57.f.m1.w1.Rdata","X.740",0,1,0,1
"X.74114","RD.190308.57.f.m1.w1.Rdata","X.741",0,0,0,0
"X.74211","RD.190308.57.f.m1.w1.Rdata","X.742",0,0,0,1
"X.74310","RD.190308.57.f.m1.w1.Rdata","X.743",1,1,0,1
"X.7449","RD.190308.57.f.m1.w1.Rdata","X.744",1,0,1,1
"X.7459","RD.190308.57.f.m1.w1.Rdata","X.745",0,0,0,0
"X.7469","RD.190308.57.f.m1.w1.Rdata","X.746",0,0,0,0
"X.7479","RD.190308.57.f.m1.w1.Rdata","X.747",0,0,1,1
"X.7489","RD.190308.57.f.m1.w1.Rdata","X.748",1,0,1,1
"X.7499","RD.190308.57.f.m1.w1.Rdata","X.749",0,0,0,1
"X.7509","RD.190308.57.f.m1.w1.Rdata","X.750",0,0,0,0
"X.75114","RD.190308.57.f.m1.w1.Rdata","X.751",0,0,0,0
"X.75211","RD.190308.57.f.m1.w1.Rdata","X.752",0,0,0,1
"X.75310","RD.190308.57.f.m1.w1.Rdata","X.753",0,0,0,0
"X.7549","RD.190308.57.f.m1.w1.Rdata","X.754",0,0,0,0
"X.7559","RD.190308.57.f.m1.w1.Rdata","X.755",1,0,0,1
"X.7569","RD.190308.57.f.m1.w1.Rdata","X.756",0,0,0,0
"X.7579","RD.190308.57.f.m1.w1.Rdata","X.757",1,0,0,0
"X.7589","RD.190308.57.f.m1.w1.Rdata","X.758",0,0,0,0
"X.7599","RD.190308.57.f.m1.w1.Rdata","X.759",0,0,0,0
"X.7609","RD.190308.57.f.m1.w1.Rdata","X.760",0,0,1,1
"X.76114","RD.190308.57.f.m1.w1.Rdata","X.761",1,1,0,1
"X.76211","RD.190308.57.f.m1.w1.Rdata","X.762",0,0,0,0
"X.76310","RD.190308.57.f.m1.w1.Rdata","X.763",0,0,1,1
"X.7649","RD.190308.57.f.m1.w1.Rdata","X.764",0,0,0,0
"X.7658","RD.190308.57.f.m1.w1.Rdata","X.765",0,0,0,1
"X.7668","RD.190308.57.f.m1.w1.Rdata","X.766",0,0,0,0
"X.7678","RD.190308.57.f.m1.w1.Rdata","X.767",1,0,1,1
"X.7688","RD.190308.57.f.m1.w1.Rdata","X.768",1,0,1,1
"X.7698","RD.190308.57.f.m1.w1.Rdata","X.769",0,0,1,1
"X.7708","RD.190308.57.f.m1.w1.Rdata","X.770",1,1,0,1
"X.77114","RD.190308.57.f.m1.w1.Rdata","X.771",0,0,0,0
"X.77210","RD.190308.57.f.m1.w1.Rdata","X.772",0,0,1,0
"X.7738","RD.190308.57.f.m1.w1.Rdata","X.773",1,1,0,1
"X.7748","RD.190308.57.f.m1.w1.Rdata","X.774",0,0,1,1
"X.7758","RD.190308.57.f.m1.w1.Rdata","X.775",1,1,0,1
"X.7768","RD.190308.57.f.m1.w1.Rdata","X.776",0,0,0,0
"X.7778","RD.190308.57.f.m1.w1.Rdata","X.777",1,0,0,1
"X.7788","RD.190308.57.f.m1.w1.Rdata","X.778",0,0,0,0
"X.7798","RD.190308.57.f.m1.w1.Rdata","X.779",0,0,0,0
"X.7808","RD.190308.57.f.m1.w1.Rdata","X.780",0,0,0,0
"X.78113","RD.190308.57.f.m1.w1.Rdata","X.781",0,0,0,0
"X.78210","RD.190308.57.f.m1.w1.Rdata","X.782",1,0,0,1
"X.7838","RD.190308.57.f.m1.w1.Rdata","X.783",0,0,0,0
"X.7848","RD.190308.57.f.m1.w1.Rdata","X.784",0,0,1,1
"X.7858","RD.190308.57.f.m1.w1.Rdata","X.785",0,0,0,0
"X.7868","RD.190308.57.f.m1.w1.Rdata","X.786",0,0,0,0
"X.7878","RD.190308.57.f.m1.w1.Rdata","X.787",0,0,0,0
"X.7888","RD.190308.57.f.m1.w1.Rdata","X.788",0,0,0,0
"X.7898","RD.190308.57.f.m1.w1.Rdata","X.789",0,0,0,0
"X.7907","RD.190308.57.f.m1.w1.Rdata","X.790",0,0,0,0
"X.79113","RD.190308.57.f.m1.w1.Rdata","X.791",1,1,0,1
"X.79210","RD.190308.57.f.m1.w1.Rdata","X.792",0,0,0,0
"X.7937","RD.190308.57.f.m1.w1.Rdata","X.793",0,0,0,0
"X.7947","RD.190308.57.f.m1.w1.Rdata","X.794",0,0,1,1
"X.7957","RD.190308.57.f.m1.w1.Rdata","X.795",0,0,0,1
"X.7967","RD.190308.57.f.m1.w1.Rdata","X.796",0,0,1,1
"X.7977","RD.190308.57.f.m1.w1.Rdata","X.797",0,0,0,0
"X.7987","RD.190308.57.f.m1.w1.Rdata","X.798",0,0,0,0
"X.7997","RD.190308.57.f.m1.w1.Rdata","X.799",1,0,0,1
"X.8007","RD.190308.57.f.m1.w1.Rdata","X.800",0,0,0,0
"X.80113","RD.190308.57.f.m1.w1.Rdata","X.801",0,0,0,0
"X.80210","RD.190308.57.f.m1.w1.Rdata","X.802",0,1,0,1
"X.8037","RD.190308.57.f.m1.w1.Rdata","X.803",0,0,0,0
"X.8047","RD.190308.57.f.m1.w1.Rdata","X.804",0,0,0,0
"X.8057","RD.190308.57.f.m1.w1.Rdata","X.805",0,0,0,0
"X.8067","RD.190308.57.f.m1.w1.Rdata","X.806",0,0,1,1
"X.8077","RD.190308.57.f.m1.w1.Rdata","X.807",1,1,0,1
"X.8087","RD.190308.57.f.m1.w1.Rdata","X.808",0,0,0,0
"X.8097","RD.190308.57.f.m1.w1.Rdata","X.809",0,1,0,1
"X.81013","RD.190308.57.f.m1.w1.Rdata","X.810",0,0,0,0
"X.81113","RD.190308.57.f.m1.w1.Rdata","X.811",0,1,0,0
"X.81211","RD.190308.57.f.m1.w1.Rdata","X.812",0,0,0,0
"X.8139","RD.190308.57.f.m1.w1.Rdata","X.813",0,0,0,0
"X.8147","RD.190308.57.f.m1.w1.Rdata","X.814",0,0,0,0
"X.8157","RD.190308.57.f.m1.w1.Rdata","X.815",0,0,0,0
"X.8167","RD.190308.57.f.m1.w1.Rdata","X.816",0,0,0,0
"X.8177","RD.190308.57.f.m1.w1.Rdata","X.817",1,1,0,1
"X.8187","RD.190308.57.f.m1.w1.Rdata","X.818",0,0,0,1
"X.8197","RD.190308.57.f.m1.w1.Rdata","X.819",0,0,0,0
"X.8207","RD.190308.57.f.m1.w1.Rdata","X.820",1,1,0,1
"X.82113","RD.190308.57.f.m1.w1.Rdata","X.821",0,1,1,1
"X.82210","RD.190308.57.f.m1.w1.Rdata","X.822",0,0,1,1
"X.8237","RD.190308.57.f.m1.w1.Rdata","X.823",0,0,0,0
"X.8247","RD.190308.57.f.m1.w1.Rdata","X.824",1,0,0,1
"X.8257","RD.190308.57.f.m1.w1.Rdata","X.825",1,0,1,1
"X.8267","RD.190308.57.f.m1.w1.Rdata","X.826",0,0,0,1
"X.8277","RD.190308.57.f.m1.w1.Rdata","X.827",1,0,0,1
"X.8287","RD.190308.57.f.m1.w1.Rdata","X.828",0,0,1,1
"X.8297","RD.190308.57.f.m1.w1.Rdata","X.829",0,0,0,0
"X.8307","RD.190308.57.f.m1.w1.Rdata","X.830",0,0,0,0
"X.83113","RD.190308.57.f.m1.w1.Rdata","X.831",0,0,0,0
"X.83210","RD.190308.57.f.m1.w1.Rdata","X.832",1,0,1,1
"X.8337","RD.190308.57.f.m1.w1.Rdata","X.833",0,0,0,1
"X.8347","RD.190308.57.f.m1.w1.Rdata","X.834",0,0,0,0
"X.8357","RD.190308.57.f.m1.w1.Rdata","X.835",0,0,0,0
"X.8367","RD.190308.57.f.m1.w1.Rdata","X.836",1,1,0,1
"X.8377","RD.190308.57.f.m1.w1.Rdata","X.837",0,0,0,1
"X.8387","RD.190308.57.f.m1.w1.Rdata","X.838",1,0,0,1
"X.8397","RD.190308.57.f.m1.w1.Rdata","X.839",0,1,0,1
"X.8407","RD.190308.57.f.m1.w1.Rdata","X.840",0,0,1,1
"X.84113","RD.190308.57.f.m1.w1.Rdata","X.841",0,0,0,0
"X.84210","RD.190308.57.f.m1.w1.Rdata","X.842",0,0,0,1
"X.8437","RD.190308.57.f.m1.w1.Rdata","X.843",0,0,1,1
"X.8447","RD.190308.57.f.m1.w1.Rdata","X.844",0,1,0,1
"X.8457","RD.190308.57.f.m1.w1.Rdata","X.845",1,0,0,1
"X.8467","RD.190308.57.f.m1.w1.Rdata","X.846",1,0,0,1
"X.8477","RD.190308.57.f.m1.w1.Rdata","X.847",1,1,0,1
"X.8487","RD.190308.57.f.m1.w1.Rdata","X.848",0,0,0,1
"X.8497","RD.190308.57.f.m1.w1.Rdata","X.849",0,0,0,0
"X.8507","RD.190308.57.f.m1.w1.Rdata","X.850",1,0,1,1
"X.85113","RD.190308.57.f.m1.w1.Rdata","X.851",1,0,0,0
"X.85210","RD.190308.57.f.m1.w1.Rdata","X.852",0,0,1,1
"X.8537","RD.190308.57.f.m1.w1.Rdata","X.853",0,0,0,1
"X.8547","RD.190308.57.f.m1.w1.Rdata","X.854",0,0,1,1
"X.8557","RD.190308.57.f.m1.w1.Rdata","X.855",0,0,1,0
"X.8567","RD.190308.57.f.m1.w1.Rdata","X.856",0,0,0,0
"X.8577","RD.190308.57.f.m1.w1.Rdata","X.857",1,0,0,1
"X.8587","RD.190308.57.f.m1.w1.Rdata","X.858",0,0,1,1
"X.8597","RD.190308.57.f.m1.w1.Rdata","X.859",1,1,0,1
"X.8607","RD.190308.57.f.m1.w1.Rdata","X.860",0,0,0,0
"X.86113","RD.190308.57.f.m1.w1.Rdata","X.861",1,1,1,1
"X.86210","RD.190308.57.f.m1.w1.Rdata","X.862",0,0,0,0
"X.8637","RD.190308.57.f.m1.w1.Rdata","X.863",1,1,0,1
"X.8647","RD.190308.57.f.m1.w1.Rdata","X.864",0,0,0,0
"X.8657","RD.190308.57.f.m1.w1.Rdata","X.865",1,1,0,0
"X.8667","RD.190308.57.f.m1.w1.Rdata","X.866",1,1,1,1
"X.8677","RD.190308.57.f.m1.w1.Rdata","X.867",0,0,1,1
"X.8687","RD.190308.57.f.m1.w1.Rdata","X.868",0,0,0,0
"X.8697","RD.190308.57.f.m1.w1.Rdata","X.869",0,0,0,1
"X.8707","RD.190308.57.f.m1.w1.Rdata","X.870",0,0,1,1
"X.87113","RD.190308.57.f.m1.w1.Rdata","X.871",0,0,0,1
"X.87210","RD.190308.57.f.m1.w1.Rdata","X.872",0,0,0,0
"X.8737","RD.190308.57.f.m1.w1.Rdata","X.873",0,0,0,0
"X.8747","RD.190308.57.f.m1.w1.Rdata","X.874",0,0,1,1
"X.8757","RD.190308.57.f.m1.w1.Rdata","X.875",0,0,0,1
"X.8767","RD.190308.57.f.m1.w1.Rdata","X.876",0,0,0,0
"X.8777","RD.190308.57.f.m1.w1.Rdata","X.877",1,1,0,0
"X.8787","RD.190308.57.f.m1.w1.Rdata","X.878",0,0,0,0
"X.8797","RD.190308.57.f.m1.w1.Rdata","X.879",0,0,0,0
"X.8807","RD.190308.57.f.m1.w1.Rdata","X.880",0,0,1,1
"X.88113","RD.190308.57.f.m1.w1.Rdata","X.881",1,1,0,1
"X.88210","RD.190308.57.f.m1.w1.Rdata","X.882",0,0,0,1
"X.8837","RD.190308.57.f.m1.w1.Rdata","X.883",0,0,1,1
"X.8847","RD.190308.57.f.m1.w1.Rdata","X.884",0,0,1,1
"X.8857","RD.190308.57.f.m1.w1.Rdata","X.885",1,1,0,0
"X.8867","RD.190308.57.f.m1.w1.Rdata","X.886",1,0,0,0
"X.8877","RD.190308.57.f.m1.w1.Rdata","X.887",0,0,0,0
"X.8887","RD.190308.57.f.m1.w1.Rdata","X.888",0,0,0,0
"X.8897","RD.190308.57.f.m1.w1.Rdata","X.889",0,0,0,0
"X.8907","RD.190308.57.f.m1.w1.Rdata","X.890",0,0,1,1
"X.89113","RD.190308.57.f.m1.w1.Rdata","X.891",0,0,0,0
"X.89210","RD.190308.57.f.m1.w1.Rdata","X.892",0,0,0,0
"X.8937","RD.190308.57.f.m1.w1.Rdata","X.893",0,0,0,0
"X.8947","RD.190308.57.f.m1.w1.Rdata","X.894",1,0,0,0
"X.8957","RD.190308.57.f.m1.w1.Rdata","X.895",0,0,0,1
"X.8967","RD.190308.57.f.m1.w1.Rdata","X.896",0,0,0,0
"X.8977","RD.190308.57.f.m1.w1.Rdata","X.897",1,1,1,1
"X.8987","RD.190308.57.f.m1.w1.Rdata","X.898",1,0,0,0
"X.8997","RD.190308.57.f.m1.w1.Rdata","X.899",1,0,0,1
"X.9007","RD.190308.57.f.m1.w1.Rdata","X.900",0,0,0,0
"X.90113","RD.190308.57.f.m1.w1.Rdata","X.901",0,0,1,1
"X.90210","RD.190308.57.f.m1.w1.Rdata","X.902",1,0,0,1
"X.9037","RD.190308.57.f.m1.w1.Rdata","X.903",0,0,0,1
"X.9047","RD.190308.57.f.m1.w1.Rdata","X.904",0,0,0,0
"X.9057","RD.190308.57.f.m1.w1.Rdata","X.905",0,0,0,0
"X.9067","RD.190308.57.f.m1.w1.Rdata","X.906",0,0,0,0
"X.9077","RD.190308.57.f.m1.w1.Rdata","X.907",1,1,0,1
"X.9087","RD.190308.57.f.m1.w1.Rdata","X.908",0,0,0,1
"X.9097","RD.190308.57.f.m1.w1.Rdata","X.909",1,1,0,1
"X.91013","RD.190308.57.f.m1.w1.Rdata","X.910",0,0,0,0
"X.91113","RD.190308.57.f.m1.w1.Rdata","X.911",1,0,0,0
"X.91211","RD.190308.57.f.m1.w1.Rdata","X.912",0,1,0,0
"X.9139","RD.190308.57.f.m1.w1.Rdata","X.913",0,0,0,0
"X.9147","RD.190308.57.f.m1.w1.Rdata","X.914",1,0,0,0
"X.9157","RD.190308.57.f.m1.w1.Rdata","X.915",1,1,1,1
"X.9167","RD.190308.57.f.m1.w1.Rdata","X.916",0,0,0,0
"X.9177","RD.190308.57.f.m1.w1.Rdata","X.917",0,0,0,0
"X.9187","RD.190308.57.f.m1.w1.Rdata","X.918",1,1,0,1
"X.9197","RD.190308.57.f.m1.w1.Rdata","X.919",0,0,0,0
"X.9207","RD.190308.57.f.m1.w1.Rdata","X.920",0,0,0,0
"X.92113","RD.190308.57.f.m1.w1.Rdata","X.921",1,0,0,0
"X.92210","RD.190308.57.f.m1.w1.Rdata","X.922",0,0,0,1
"X.9237","RD.190308.57.f.m1.w1.Rdata","X.923",0,0,1,1
"X.9247","RD.190308.57.f.m1.w1.Rdata","X.924",1,0,0,0
"X.9257","RD.190308.57.f.m1.w1.Rdata","X.925",0,0,0,0
"X.9267","RD.190308.57.f.m1.w1.Rdata","X.926",0,0,0,0
"X.9277","RD.190308.57.f.m1.w1.Rdata","X.927",0,0,0,1
"X.9287","RD.190308.57.f.m1.w1.Rdata","X.928",0,1,0,0
"X.9297","RD.190308.57.f.m1.w1.Rdata","X.929",0,0,0,0
"X.9307","RD.190308.57.f.m1.w1.Rdata","X.930",1,1,0,1
"X.93113","RD.190308.57.f.m1.w1.Rdata","X.931",1,1,1,1
"X.93210","RD.190308.57.f.m1.w1.Rdata","X.932",1,1,0,1
"X.9337","RD.190308.57.f.m1.w1.Rdata","X.933",1,1,0,1
"X.9347","RD.190308.57.f.m1.w1.Rdata","X.934",0,0,1,1
"X.9357","RD.190308.57.f.m1.w1.Rdata","X.935",1,1,0,1
"X.9367","RD.190308.57.f.m1.w1.Rdata","X.936",0,0,0,0
"X.9377","RD.190308.57.f.m1.w1.Rdata","X.937",1,0,1,1
"X.9387","RD.190308.57.f.m1.w1.Rdata","X.938",0,0,0,0
"X.9397","RD.190308.57.f.m1.w1.Rdata","X.939",0,1,1,1
"X.9407","RD.190308.57.f.m1.w1.Rdata","X.940",0,0,0,0
"X.94113","RD.190308.57.f.m1.w1.Rdata","X.941",0,0,0,0
"X.94210","RD.190308.57.f.m1.w1.Rdata","X.942",0,0,0,0
"X.9437","RD.190308.57.f.m1.w1.Rdata","X.943",0,0,0,0
"X.9447","RD.190308.57.f.m1.w1.Rdata","X.944",0,0,0,0
"X.9457","RD.190308.57.f.m1.w1.Rdata","X.945",0,0,0,0
"X.9467","RD.190308.57.f.m1.w1.Rdata","X.946",0,0,0,1
"X.9477","RD.190308.57.f.m1.w1.Rdata","X.947",0,0,1,1
"X.9487","RD.190308.57.f.m1.w1.Rdata","X.948",0,0,0,0
"X.9497","RD.190308.57.f.m1.w1.Rdata","X.949",0,0,0,1
"X.9507","RD.190308.57.f.m1.w1.Rdata","X.950",0,0,1,1
"X.95113","RD.190308.57.f.m1.w1.Rdata","X.951",0,0,1,1
