"","exp_name","cell_name","AITC.100uM","Menthol.400uM","Capsaicin.300nM","K.50mM"
"X.7244","RD.190128.l.69.m.p1.Rdata","X.724",1,0,0,1
"X.7254","RD.190128.l.69.m.p1.Rdata","X.725",0,0,0,0
"X.7264","RD.190128.l.69.m.p1.Rdata","X.726",1,0,0,1
"X.7274","RD.190128.l.69.m.p1.Rdata","X.727",0,0,0,0
"X.7284","RD.190128.l.69.m.p1.Rdata","X.728",0,0,0,0
"X.7294","RD.190128.l.69.m.p1.Rdata","X.729",0,0,0,0
"X.7304","RD.190128.l.69.m.p1.Rdata","X.730",0,0,0,0
"X.7317","RD.190128.l.69.m.p1.Rdata","X.731",1,1,0,1
"X.7324","RD.190128.l.69.m.p1.Rdata","X.732",1,0,0,0
"X.7334","RD.190128.l.69.m.p1.Rdata","X.733",1,1,1,0
"X.7344","RD.190128.l.69.m.p1.Rdata","X.734",0,0,0,0
"X.7354","RD.190128.l.69.m.p1.Rdata","X.735",0,0,0,0
"X.7364","RD.190128.l.69.m.p1.Rdata","X.736",1,1,1,0
"X.7374","RD.190128.l.69.m.p1.Rdata","X.737",1,1,1,0
"X.7384","RD.190128.l.69.m.p1.Rdata","X.738",0,0,0,0
"X.7394","RD.190128.l.69.m.p1.Rdata","X.739",1,1,1,0
"X.7404","RD.190128.l.69.m.p1.Rdata","X.740",1,0,1,1
"X.7417","RD.190128.l.69.m.p1.Rdata","X.741",0,0,0,0
"X.7424","RD.190128.l.69.m.p1.Rdata","X.742",0,0,0,0
"X.7434","RD.190128.l.69.m.p1.Rdata","X.743",1,0,0,0
"X.7444","RD.190128.l.69.m.p1.Rdata","X.744",0,0,0,0
"X.7454","RD.190128.l.69.m.p1.Rdata","X.745",1,1,1,0
"X.7464","RD.190128.l.69.m.p1.Rdata","X.746",0,0,0,0
"X.7474","RD.190128.l.69.m.p1.Rdata","X.747",1,0,1,1
"X.7484","RD.190128.l.69.m.p1.Rdata","X.748",1,0,0,1
"X.7494","RD.190128.l.69.m.p1.Rdata","X.749",0,0,0,0
"X.7504","RD.190128.l.69.m.p1.Rdata","X.750",0,0,0,0
"X.7517","RD.190128.l.69.m.p1.Rdata","X.751",1,0,0,1
"X.7524","RD.190128.l.69.m.p1.Rdata","X.752",0,0,0,0
"X.7534","RD.190128.l.69.m.p1.Rdata","X.753",0,0,0,0
"X.7544","RD.190128.l.69.m.p1.Rdata","X.754",1,0,0,1
"X.7554","RD.190128.l.69.m.p1.Rdata","X.755",0,0,0,0
"X.7564","RD.190128.l.69.m.p1.Rdata","X.756",1,0,1,0
"X.7574","RD.190128.l.69.m.p1.Rdata","X.757",0,0,0,0
"X.7584","RD.190128.l.69.m.p1.Rdata","X.758",1,1,0,1
"X.7594","RD.190128.l.69.m.p1.Rdata","X.759",1,0,0,0
"X.7604","RD.190128.l.69.m.p1.Rdata","X.760",0,0,0,0
"X.7617","RD.190128.l.69.m.p1.Rdata","X.761",0,0,0,0
"X.7624","RD.190128.l.69.m.p1.Rdata","X.762",0,0,0,0
"X.7634","RD.190128.l.69.m.p1.Rdata","X.763",1,1,1,0
"X.7644","RD.190128.l.69.m.p1.Rdata","X.764",0,0,0,0
"X.7654","RD.190128.l.69.m.p1.Rdata","X.765",1,0,0,1
"X.7664","RD.190128.l.69.m.p1.Rdata","X.766",0,0,0,0
"X.7674","RD.190128.l.69.m.p1.Rdata","X.767",1,0,0,1
"X.7684","RD.190128.l.69.m.p1.Rdata","X.768",0,0,0,0
"X.7694","RD.190128.l.69.m.p1.Rdata","X.769",0,0,0,0
"X.7704","RD.190128.l.69.m.p1.Rdata","X.770",0,0,0,0
"X.7717","RD.190128.l.69.m.p1.Rdata","X.771",0,0,0,0
"X.7724","RD.190128.l.69.m.p1.Rdata","X.772",0,0,0,0
"X.7734","RD.190128.l.69.m.p1.Rdata","X.773",1,1,0,1
"X.7744","RD.190128.l.69.m.p1.Rdata","X.774",1,0,0,0
"X.7754","RD.190128.l.69.m.p1.Rdata","X.775",0,0,0,0
"X.7764","RD.190128.l.69.m.p1.Rdata","X.776",0,0,0,0
"X.7774","RD.190128.l.69.m.p1.Rdata","X.777",0,0,0,0
"X.7784","RD.190128.l.69.m.p1.Rdata","X.778",0,0,0,0
"X.7794","RD.190128.l.69.m.p1.Rdata","X.779",1,0,0,0
"X.7804","RD.190128.l.69.m.p1.Rdata","X.780",1,1,1,0
"X.7817","RD.190128.l.69.m.p1.Rdata","X.781",1,0,1,1
"X.7824","RD.190128.l.69.m.p1.Rdata","X.782",1,0,0,1
"X.7834","RD.190128.l.69.m.p1.Rdata","X.783",0,0,0,0
"X.7844","RD.190128.l.69.m.p1.Rdata","X.784",1,0,0,1
"X.7854","RD.190128.l.69.m.p1.Rdata","X.785",1,0,0,1
"X.7864","RD.190128.l.69.m.p1.Rdata","X.786",1,0,0,0
"X.7874","RD.190128.l.69.m.p1.Rdata","X.787",0,0,0,0
"X.7884","RD.190128.l.69.m.p1.Rdata","X.788",0,0,0,0
"X.7894","RD.190128.l.69.m.p1.Rdata","X.789",1,0,0,1
"X.7904","RD.190128.l.69.m.p1.Rdata","X.790",0,0,0,0
"X.7917","RD.190128.l.69.m.p1.Rdata","X.791",1,0,0,0
"X.7924","RD.190128.l.69.m.p1.Rdata","X.792",1,0,1,0
"X.7934","RD.190128.l.69.m.p1.Rdata","X.793",1,0,0,0
"X.7944","RD.190128.l.69.m.p1.Rdata","X.794",0,0,0,0
"X.7954","RD.190128.l.69.m.p1.Rdata","X.795",1,0,0,0
"X.7964","RD.190128.l.69.m.p1.Rdata","X.796",0,0,0,0
"X.7974","RD.190128.l.69.m.p1.Rdata","X.797",1,0,0,1
"X.7984","RD.190128.l.69.m.p1.Rdata","X.798",1,0,0,0
"X.7994","RD.190128.l.69.m.p1.Rdata","X.799",1,1,0,0
"X.8004","RD.190128.l.69.m.p1.Rdata","X.800",1,0,0,1
"X.8017","RD.190128.l.69.m.p1.Rdata","X.801",0,0,0,0
"X.8024","RD.190128.l.69.m.p1.Rdata","X.802",0,0,0,0
"X.8034","RD.190128.l.69.m.p1.Rdata","X.803",0,0,0,0
"X.8044","RD.190128.l.69.m.p1.Rdata","X.804",0,0,0,0
"X.8054","RD.190128.l.69.m.p1.Rdata","X.805",0,0,0,0
"X.8064","RD.190128.l.69.m.p1.Rdata","X.806",1,0,0,0
"X.8074","RD.190128.l.69.m.p1.Rdata","X.807",1,1,0,0
"X.8084","RD.190128.l.69.m.p1.Rdata","X.808",0,0,0,0
"X.8094","RD.190128.l.69.m.p1.Rdata","X.809",1,0,0,0
"X.8107","RD.190128.l.69.m.p1.Rdata","X.810",0,0,0,0
"X.8117","RD.190128.l.69.m.p1.Rdata","X.811",0,0,0,0
"X.8124","RD.190128.l.69.m.p1.Rdata","X.812",1,1,0,0
"X.8134","RD.190128.l.69.m.p1.Rdata","X.813",1,0,0,1
"X.8144","RD.190128.l.69.m.p1.Rdata","X.814",1,0,0,0
"X.8154","RD.190128.l.69.m.p1.Rdata","X.815",0,0,0,0
"X.8164","RD.190128.l.69.m.p1.Rdata","X.816",0,0,0,0
"X.8174","RD.190128.l.69.m.p1.Rdata","X.817",1,0,0,0
"X.8184","RD.190128.l.69.m.p1.Rdata","X.818",1,0,1,0
"X.8194","RD.190128.l.69.m.p1.Rdata","X.819",0,0,0,0
"X.8204","RD.190128.l.69.m.p1.Rdata","X.820",0,0,0,0
"X.8217","RD.190128.l.69.m.p1.Rdata","X.821",1,0,0,1
"X.8224","RD.190128.l.69.m.p1.Rdata","X.822",1,1,0,0
"X.8234","RD.190128.l.69.m.p1.Rdata","X.823",0,0,0,0
"X.8244","RD.190128.l.69.m.p1.Rdata","X.824",1,0,0,0
"X.8254","RD.190128.l.69.m.p1.Rdata","X.825",0,0,0,0
"X.8264","RD.190128.l.69.m.p1.Rdata","X.826",0,0,0,0
"X.8274","RD.190128.l.69.m.p1.Rdata","X.827",0,0,0,0
"X.8284","RD.190128.l.69.m.p1.Rdata","X.828",1,1,1,0
"X.8294","RD.190128.l.69.m.p1.Rdata","X.829",1,1,0,0
"X.8304","RD.190128.l.69.m.p1.Rdata","X.830",1,1,0,0
"X.8317","RD.190128.l.69.m.p1.Rdata","X.831",1,1,0,1
"X.8324","RD.190128.l.69.m.p1.Rdata","X.832",0,0,0,0
"X.8334","RD.190128.l.69.m.p1.Rdata","X.833",0,0,0,0
"X.8344","RD.190128.l.69.m.p1.Rdata","X.834",1,1,0,0
"X.8354","RD.190128.l.69.m.p1.Rdata","X.835",0,0,0,0
"X.8364","RD.190128.l.69.m.p1.Rdata","X.836",0,0,0,0
"X.8374","RD.190128.l.69.m.p1.Rdata","X.837",0,0,0,0
"X.8384","RD.190128.l.69.m.p1.Rdata","X.838",0,0,0,0
"X.8394","RD.190128.l.69.m.p1.Rdata","X.839",1,0,0,1
"X.8404","RD.190128.l.69.m.p1.Rdata","X.840",0,0,0,0
"X.8417","RD.190128.l.69.m.p1.Rdata","X.841",0,0,0,0
"X.8424","RD.190128.l.69.m.p1.Rdata","X.842",1,0,0,0
"X.8434","RD.190128.l.69.m.p1.Rdata","X.843",1,0,0,0
"X.8444","RD.190128.l.69.m.p1.Rdata","X.844",0,0,0,0
"X.8454","RD.190128.l.69.m.p1.Rdata","X.845",1,1,1,1
"X.8464","RD.190128.l.69.m.p1.Rdata","X.846",0,0,0,0
"X.8474","RD.190128.l.69.m.p1.Rdata","X.847",1,1,0,1
"X.8484","RD.190128.l.69.m.p1.Rdata","X.848",1,0,0,1
"X.8494","RD.190128.l.69.m.p1.Rdata","X.849",0,0,0,0
"X.8504","RD.190128.l.69.m.p1.Rdata","X.850",1,0,0,1
"X.8517","RD.190128.l.69.m.p1.Rdata","X.851",0,0,0,0
"X.8524","RD.190128.l.69.m.p1.Rdata","X.852",1,0,0,1
"X.8534","RD.190128.l.69.m.p1.Rdata","X.853",0,0,0,0
"X.8544","RD.190128.l.69.m.p1.Rdata","X.854",1,1,0,0
"X.8554","RD.190128.l.69.m.p1.Rdata","X.855",1,0,0,1
"X.8564","RD.190128.l.69.m.p1.Rdata","X.856",1,1,0,0
"X.8574","RD.190128.l.69.m.p1.Rdata","X.857",1,0,0,1
"X.8584","RD.190128.l.69.m.p1.Rdata","X.858",0,0,0,0
"X.8594","RD.190128.l.69.m.p1.Rdata","X.859",1,1,0,0
"X.8604","RD.190128.l.69.m.p1.Rdata","X.860",0,0,0,0
"X.8617","RD.190128.l.69.m.p1.Rdata","X.861",0,0,0,0
"X.8624","RD.190128.l.69.m.p1.Rdata","X.862",0,0,0,0
"X.8634","RD.190128.l.69.m.p1.Rdata","X.863",0,0,0,0
"X.8644","RD.190128.l.69.m.p1.Rdata","X.864",0,0,0,0
"X.8654","RD.190128.l.69.m.p1.Rdata","X.865",1,1,0,1
"X.8664","RD.190128.l.69.m.p1.Rdata","X.866",1,0,0,1
"X.8674","RD.190128.l.69.m.p1.Rdata","X.867",1,0,1,1
"X.8684","RD.190128.l.69.m.p1.Rdata","X.868",0,0,0,0
"X.8694","RD.190128.l.69.m.p1.Rdata","X.869",1,1,1,0
"X.8704","RD.190128.l.69.m.p1.Rdata","X.870",0,0,0,0
"X.8717","RD.190128.l.69.m.p1.Rdata","X.871",1,0,0,0
"X.8724","RD.190128.l.69.m.p1.Rdata","X.872",0,0,0,0
"X.8734","RD.190128.l.69.m.p1.Rdata","X.873",0,0,0,0
"X.8744","RD.190128.l.69.m.p1.Rdata","X.874",1,0,0,1
"X.8754","RD.190128.l.69.m.p1.Rdata","X.875",1,1,0,1
"X.8764","RD.190128.l.69.m.p1.Rdata","X.876",0,0,0,0
"X.8774","RD.190128.l.69.m.p1.Rdata","X.877",1,0,0,0
"X.8784","RD.190128.l.69.m.p1.Rdata","X.878",1,0,0,1
"X.8794","RD.190128.l.69.m.p1.Rdata","X.879",0,0,0,0
"X.8804","RD.190128.l.69.m.p1.Rdata","X.880",1,1,0,1
"X.8817","RD.190128.l.69.m.p1.Rdata","X.881",0,0,0,0
"X.8824","RD.190128.l.69.m.p1.Rdata","X.882",1,0,1,0
"X.8834","RD.190128.l.69.m.p1.Rdata","X.883",1,1,1,0
"X.8844","RD.190128.l.69.m.p1.Rdata","X.884",1,0,0,0
"X.8854","RD.190128.l.69.m.p1.Rdata","X.885",1,1,1,0
"X.8864","RD.190128.l.69.m.p1.Rdata","X.886",1,1,0,1
"X.8874","RD.190128.l.69.m.p1.Rdata","X.887",0,0,0,0
"X.8884","RD.190128.l.69.m.p1.Rdata","X.888",0,0,0,0
"X.8894","RD.190128.l.69.m.p1.Rdata","X.889",0,0,0,0
"X.8904","RD.190128.l.69.m.p1.Rdata","X.890",0,0,0,0
"X.8917","RD.190128.l.69.m.p1.Rdata","X.891",0,0,0,0
"X.8924","RD.190128.l.69.m.p1.Rdata","X.892",1,1,0,0
"X.8934","RD.190128.l.69.m.p1.Rdata","X.893",1,1,0,0
"X.8944","RD.190128.l.69.m.p1.Rdata","X.894",0,0,0,0
"X.8954","RD.190128.l.69.m.p1.Rdata","X.895",0,0,0,0
"X.8964","RD.190128.l.69.m.p1.Rdata","X.896",0,0,0,0
"X.8974","RD.190128.l.69.m.p1.Rdata","X.897",1,0,0,0
"X.8984","RD.190128.l.69.m.p1.Rdata","X.898",0,0,0,0
"X.8994","RD.190128.l.69.m.p1.Rdata","X.899",0,0,0,0
"X.9004","RD.190128.l.69.m.p1.Rdata","X.900",1,0,0,0
"X.9017","RD.190128.l.69.m.p1.Rdata","X.901",0,0,0,0
"X.9024","RD.190128.l.69.m.p1.Rdata","X.902",1,0,0,0
"X.9034","RD.190128.l.69.m.p1.Rdata","X.903",1,0,1,1
"X.9044","RD.190128.l.69.m.p1.Rdata","X.904",1,0,0,1
"X.9054","RD.190128.l.69.m.p1.Rdata","X.905",1,0,0,0
"X.9064","RD.190128.l.69.m.p1.Rdata","X.906",0,0,0,0
"X.9074","RD.190128.l.69.m.p1.Rdata","X.907",0,0,0,0
"X.9084","RD.190128.l.69.m.p1.Rdata","X.908",1,1,0,1
"X.9094","RD.190128.l.69.m.p1.Rdata","X.909",1,0,1,1
"X.9107","RD.190128.l.69.m.p1.Rdata","X.910",1,1,0,0
"X.9117","RD.190128.l.69.m.p1.Rdata","X.911",1,1,0,0
"X.9124","RD.190128.l.69.m.p1.Rdata","X.912",0,0,0,0
"X.9134","RD.190128.l.69.m.p1.Rdata","X.913",1,1,1,0
"X.9144","RD.190128.l.69.m.p1.Rdata","X.914",0,0,0,0
"X.9154","RD.190128.l.69.m.p1.Rdata","X.915",1,0,0,1
"X.9164","RD.190128.l.69.m.p1.Rdata","X.916",1,1,0,0
"X.9174","RD.190128.l.69.m.p1.Rdata","X.917",0,0,0,0
"X.9184","RD.190128.l.69.m.p1.Rdata","X.918",1,0,0,0
"X.9194","RD.190128.l.69.m.p1.Rdata","X.919",0,0,0,0
"X.9204","RD.190128.l.69.m.p1.Rdata","X.920",1,0,0,0
"X.9217","RD.190128.l.69.m.p1.Rdata","X.921",0,0,0,0
"X.9224","RD.190128.l.69.m.p1.Rdata","X.922",1,1,0,1
"X.9234","RD.190128.l.69.m.p1.Rdata","X.923",0,0,0,0
"X.9244","RD.190128.l.69.m.p1.Rdata","X.924",1,0,0,0
"X.9254","RD.190128.l.69.m.p1.Rdata","X.925",0,0,0,0
"X.9264","RD.190128.l.69.m.p1.Rdata","X.926",1,1,1,0
"X.9274","RD.190128.l.69.m.p1.Rdata","X.927",0,0,0,0
"X.9284","RD.190128.l.69.m.p1.Rdata","X.928",0,0,0,0
"X.9294","RD.190128.l.69.m.p1.Rdata","X.929",0,0,0,0
"X.9304","RD.190128.l.69.m.p1.Rdata","X.930",1,0,0,0
"X.9317","RD.190128.l.69.m.p1.Rdata","X.931",1,1,1,0
"X.9324","RD.190128.l.69.m.p1.Rdata","X.932",1,0,0,1
"X.9334","RD.190128.l.69.m.p1.Rdata","X.933",0,0,0,0
"X.9344","RD.190128.l.69.m.p1.Rdata","X.934",0,0,0,0
"X.9354","RD.190128.l.69.m.p1.Rdata","X.935",0,0,0,0
"X.9364","RD.190128.l.69.m.p1.Rdata","X.936",1,1,0,1
"X.9374","RD.190128.l.69.m.p1.Rdata","X.937",1,0,1,0
"X.9384","RD.190128.l.69.m.p1.Rdata","X.938",0,0,0,0
"X.9394","RD.190128.l.69.m.p1.Rdata","X.939",0,0,0,0
"X.9404","RD.190128.l.69.m.p1.Rdata","X.940",1,0,0,0
"X.9417","RD.190128.l.69.m.p1.Rdata","X.941",1,0,0,0
"X.9424","RD.190128.l.69.m.p1.Rdata","X.942",1,1,0,1
"X.9434","RD.190128.l.69.m.p1.Rdata","X.943",1,0,1,0
"X.9444","RD.190128.l.69.m.p1.Rdata","X.944",0,0,0,0
"X.9454","RD.190128.l.69.m.p1.Rdata","X.945",0,0,0,0
"X.9464","RD.190128.l.69.m.p1.Rdata","X.946",1,0,1,1
"X.9474","RD.190128.l.69.m.p1.Rdata","X.947",1,1,0,1
"X.9484","RD.190128.l.69.m.p1.Rdata","X.948",1,1,0,1
"X.9494","RD.190128.l.69.m.p1.Rdata","X.949",0,0,0,0
"X.9504","RD.190128.l.69.m.p1.Rdata","X.950",1,1,0,0
"X.9517","RD.190128.l.69.m.p1.Rdata","X.951",1,0,0,1
"X.9524","RD.190128.l.69.m.p1.Rdata","X.952",1,0,0,1
"X.9534","RD.190128.l.69.m.p1.Rdata","X.953",0,0,0,0
"X.9544","RD.190128.l.69.m.p1.Rdata","X.954",0,0,0,0
"X.9554","RD.190128.l.69.m.p1.Rdata","X.955",1,0,0,1
"X.9564","RD.190128.l.69.m.p1.Rdata","X.956",1,0,0,0
"X.9574","RD.190128.l.69.m.p1.Rdata","X.957",0,0,0,0
"X.9584","RD.190128.l.69.m.p1.Rdata","X.958",1,0,0,1
"X.9594","RD.190128.l.69.m.p1.Rdata","X.959",1,1,0,1
"X.9604","RD.190128.l.69.m.p1.Rdata","X.960",1,0,0,1
"X.9617","RD.190128.l.69.m.p1.Rdata","X.961",1,0,0,1
"X.9624","RD.190128.l.69.m.p1.Rdata","X.962",1,0,0,0
"X.9634","RD.190128.l.69.m.p1.Rdata","X.963",0,0,0,0
"X.9644","RD.190128.l.69.m.p1.Rdata","X.964",1,1,1,0
"X.9654","RD.190128.l.69.m.p1.Rdata","X.965",0,0,0,0
"X.9664","RD.190128.l.69.m.p1.Rdata","X.966",1,0,0,0
"X.9674","RD.190128.l.69.m.p1.Rdata","X.967",1,1,1,1
"X.9684","RD.190128.l.69.m.p1.Rdata","X.968",1,0,0,1
"X.9694","RD.190128.l.69.m.p1.Rdata","X.969",0,0,0,0
"X.9704","RD.190128.l.69.m.p1.Rdata","X.970",0,0,0,0
"X.9717","RD.190128.l.69.m.p1.Rdata","X.971",1,0,0,0
"X.9724","RD.190128.l.69.m.p1.Rdata","X.972",1,1,0,1
"X.9734","RD.190128.l.69.m.p1.Rdata","X.973",0,0,0,0
"X.9744","RD.190128.l.69.m.p1.Rdata","X.974",1,0,0,0
"X.9754","RD.190128.l.69.m.p1.Rdata","X.975",0,0,0,0
"X.9764","RD.190128.l.69.m.p1.Rdata","X.976",0,0,0,0
"X.9774","RD.190128.l.69.m.p1.Rdata","X.977",0,0,0,0
"X.9784","RD.190128.l.69.m.p1.Rdata","X.978",0,0,0,0
"X.9794","RD.190128.l.69.m.p1.Rdata","X.979",1,0,0,0
"X.9804","RD.190128.l.69.m.p1.Rdata","X.980",1,1,0,0
"X.9817","RD.190128.l.69.m.p1.Rdata","X.981",1,0,0,0
"X.9824","RD.190128.l.69.m.p1.Rdata","X.982",1,1,0,1
"X.9834","RD.190128.l.69.m.p1.Rdata","X.983",0,0,0,0
"X.9844","RD.190128.l.69.m.p1.Rdata","X.984",1,0,0,0
"X.9854","RD.190128.l.69.m.p1.Rdata","X.985",1,0,0,0
"X.9864","RD.190128.l.69.m.p1.Rdata","X.986",0,0,0,0
"X.9874","RD.190128.l.69.m.p1.Rdata","X.987",0,0,0,0
"X.9884","RD.190128.l.69.m.p1.Rdata","X.988",0,0,0,0
"X.9894","RD.190128.l.69.m.p1.Rdata","X.989",0,0,0,0
"X.9904","RD.190128.l.69.m.p1.Rdata","X.990",1,0,0,1
"X.9917","RD.190128.l.69.m.p1.Rdata","X.991",0,0,0,0
"X.9924","RD.190128.l.69.m.p1.Rdata","X.992",0,0,0,0
"X.9934","RD.190128.l.69.m.p1.Rdata","X.993",0,0,0,0
"X.9944","RD.190128.l.69.m.p1.Rdata","X.994",0,0,0,0
"X.9954","RD.190128.l.69.m.p1.Rdata","X.995",1,1,0,0
"X.9964","RD.190128.l.69.m.p1.Rdata","X.996",0,0,0,0
"X.9974","RD.190128.l.69.m.p1.Rdata","X.997",0,0,0,0
"X.9984","RD.190128.l.69.m.p1.Rdata","X.998",1,0,0,0
"X.9994","RD.190128.l.69.m.p1.Rdata","X.999",1,0,1,0
"X.10004","RD.190128.l.69.m.p1.Rdata","X.1000",0,0,0,0
"X.10017","RD.190128.l.69.m.p1.Rdata","X.1001",0,0,0,0
"X.10024","RD.190128.l.69.m.p1.Rdata","X.1002",0,0,0,0
"X.10034","RD.190128.l.69.m.p1.Rdata","X.1003",1,0,0,0
"X.10044","RD.190128.l.69.m.p1.Rdata","X.1004",0,0,0,0
"X.10054","RD.190128.l.69.m.p1.Rdata","X.1005",0,0,0,0
"X.10064","RD.190128.l.69.m.p1.Rdata","X.1006",1,0,0,0
"X.10074","RD.190128.l.69.m.p1.Rdata","X.1007",0,0,0,0
"X.10084","RD.190128.l.69.m.p1.Rdata","X.1008",0,0,0,0
"X.10094","RD.190128.l.69.m.p1.Rdata","X.1009",0,0,0,0
"X.10107","RD.190128.l.69.m.p1.Rdata","X.1010",1,1,0,0
"X.10117","RD.190128.l.69.m.p1.Rdata","X.1011",1,0,0,0
"X.10124","RD.190128.l.69.m.p1.Rdata","X.1012",0,0,0,0
"X.10134","RD.190128.l.69.m.p1.Rdata","X.1013",0,0,0,0
"X.10144","RD.190128.l.69.m.p1.Rdata","X.1014",1,1,1,0
"X.10154","RD.190128.l.69.m.p1.Rdata","X.1015",0,0,0,0
"X.10164","RD.190128.l.69.m.p1.Rdata","X.1016",0,0,0,0
"X.10174","RD.190128.l.69.m.p1.Rdata","X.1017",0,0,0,0
"X.10184","RD.190128.l.69.m.p1.Rdata","X.1018",1,1,0,0
"X.10194","RD.190128.l.69.m.p1.Rdata","X.1019",1,0,0,0
"X.10204","RD.190128.l.69.m.p1.Rdata","X.1020",0,0,0,0
"X.10217","RD.190128.l.69.m.p1.Rdata","X.1021",1,0,0,1
"X.10224","RD.190128.l.69.m.p1.Rdata","X.1022",1,1,0,0
"X.10234","RD.190128.l.69.m.p1.Rdata","X.1023",1,0,0,1
"X.10244","RD.190128.l.69.m.p1.Rdata","X.1024",0,0,0,0
"X.10254","RD.190128.l.69.m.p1.Rdata","X.1025",0,0,0,0
"X.10264","RD.190128.l.69.m.p1.Rdata","X.1026",0,0,0,0
"X.10274","RD.190128.l.69.m.p1.Rdata","X.1027",1,0,0,0
"X.10284","RD.190128.l.69.m.p1.Rdata","X.1028",0,0,0,0
"X.10294","RD.190128.l.69.m.p1.Rdata","X.1029",0,0,0,0
"X.10304","RD.190128.l.69.m.p1.Rdata","X.1030",0,0,0,0
"X.10317","RD.190128.l.69.m.p1.Rdata","X.1031",0,0,0,0
"X.10324","RD.190128.l.69.m.p1.Rdata","X.1032",0,0,0,0
"X.10334","RD.190128.l.69.m.p1.Rdata","X.1033",0,0,0,0
"X.10344","RD.190128.l.69.m.p1.Rdata","X.1034",1,1,1,0
"X.10354","RD.190128.l.69.m.p1.Rdata","X.1035",0,0,0,0
"X.10364","RD.190128.l.69.m.p1.Rdata","X.1036",0,0,0,0
"X.10374","RD.190128.l.69.m.p1.Rdata","X.1037",1,1,1,0
"X.10384","RD.190128.l.69.m.p1.Rdata","X.1038",1,0,0,0
"X.10394","RD.190128.l.69.m.p1.Rdata","X.1039",0,0,0,0
"X.10404","RD.190128.l.69.m.p1.Rdata","X.1040",1,0,0,1
"X.10417","RD.190128.l.69.m.p1.Rdata","X.1041",1,0,0,0
"X.10424","RD.190128.l.69.m.p1.Rdata","X.1042",1,0,1,0
"X.10434","RD.190128.l.69.m.p1.Rdata","X.1043",1,1,1,0
"X.10444","RD.190128.l.69.m.p1.Rdata","X.1044",0,0,0,0
"X.10454","RD.190128.l.69.m.p1.Rdata","X.1045",1,1,1,1
"X.10464","RD.190128.l.69.m.p1.Rdata","X.1046",1,0,1,0
"X.10474","RD.190128.l.69.m.p1.Rdata","X.1047",1,1,1,0
"X.10484","RD.190128.l.69.m.p1.Rdata","X.1048",1,0,0,1
"X.10494","RD.190128.l.69.m.p1.Rdata","X.1049",0,0,0,0
"X.10504","RD.190128.l.69.m.p1.Rdata","X.1050",1,1,0,0
"X.10517","RD.190128.l.69.m.p1.Rdata","X.1051",0,0,0,0
"X.10524","RD.190128.l.69.m.p1.Rdata","X.1052",1,0,0,0
"X.10534","RD.190128.l.69.m.p1.Rdata","X.1053",1,0,0,1
"X.10544","RD.190128.l.69.m.p1.Rdata","X.1054",1,1,1,0
"X.10554","RD.190128.l.69.m.p1.Rdata","X.1055",1,1,0,0
"X.10564","RD.190128.l.69.m.p1.Rdata","X.1056",1,0,0,0
"X.10574","RD.190128.l.69.m.p1.Rdata","X.1057",1,1,0,1
"X.10584","RD.190128.l.69.m.p1.Rdata","X.1058",0,0,0,0
"X.10594","RD.190128.l.69.m.p1.Rdata","X.1059",1,0,0,1
"X.10604","RD.190128.l.69.m.p1.Rdata","X.1060",1,0,0,0
"X.10617","RD.190128.l.69.m.p1.Rdata","X.1061",1,1,1,0
"X.10624","RD.190128.l.69.m.p1.Rdata","X.1062",0,0,0,0
"X.10634","RD.190128.l.69.m.p1.Rdata","X.1063",1,1,1,0
"X.10644","RD.190128.l.69.m.p1.Rdata","X.1064",1,0,1,1
"X.10654","RD.190128.l.69.m.p1.Rdata","X.1065",1,0,0,0
"X.10664","RD.190128.l.69.m.p1.Rdata","X.1066",1,0,0,0
"X.10674","RD.190128.l.69.m.p1.Rdata","X.1067",1,0,0,0
"X.10684","RD.190128.l.69.m.p1.Rdata","X.1068",0,0,0,0
"X.10694","RD.190128.l.69.m.p1.Rdata","X.1069",1,0,0,1
"X.10704","RD.190128.l.69.m.p1.Rdata","X.1070",0,0,0,0
"X.10717","RD.190128.l.69.m.p1.Rdata","X.1071",1,0,0,1
"X.10724","RD.190128.l.69.m.p1.Rdata","X.1072",1,0,0,0
"X.10734","RD.190128.l.69.m.p1.Rdata","X.1073",1,0,0,1
"X.10744","RD.190128.l.69.m.p1.Rdata","X.1074",1,0,0,0
"X.10754","RD.190128.l.69.m.p1.Rdata","X.1075",0,0,0,0
"X.10764","RD.190128.l.69.m.p1.Rdata","X.1076",1,1,0,0
"X.10774","RD.190128.l.69.m.p1.Rdata","X.1077",0,0,1,1
"X.10784","RD.190128.l.69.m.p1.Rdata","X.1078",1,0,0,0
"X.10794","RD.190128.l.69.m.p1.Rdata","X.1079",1,0,0,0
"X.10804","RD.190128.l.69.m.p1.Rdata","X.1080",1,0,0,1
"X.10817","RD.190128.l.69.m.p1.Rdata","X.1081",0,0,0,0
"X.10824","RD.190128.l.69.m.p1.Rdata","X.1082",1,0,0,1
"X.10834","RD.190128.l.69.m.p1.Rdata","X.1083",0,0,0,0
"X.10844","RD.190128.l.69.m.p1.Rdata","X.1084",0,0,0,0
"X.10854","RD.190128.l.69.m.p1.Rdata","X.1085",1,0,0,0
"X.10864","RD.190128.l.69.m.p1.Rdata","X.1086",1,0,0,0
"X.10874","RD.190128.l.69.m.p1.Rdata","X.1087",0,0,0,0
